date,a2c,ppo,td3,dji
2023-03-16,1107900.754176094,1010930.3086371617,1106002.6896286772,973146.7181489939
2023-03-17,1100913.7527781334,1010673.509774857,1094390.8693161772,961541.0323177975
2023-03-20,1100858.6200490743,1011901.003639565,1104628.8015671538,973087.2456400874
2023-03-21,1147333.4551228886,1018877.3799471136,1143039.2930374907,982624.1840802055
2023-03-22,1124882.6905441743,1014909.2131393515,1110348.5474472807,966614.8801985545
2023-03-23,1137737.6255598068,1018504.1707169652,1119976.8048325346,968882.498000981
2023-03-24,1136865.513075285,1018467.7848560719,1112373.0789414214,972874.4649095105
2023-03-27,1133706.3071899547,1014176.8861724018,1117155.6846848296,978745.6805806402
2023-03-28,1123102.9975704555,1011841.595332497,1114914.9697190092,977604.0323893531
2023-03-29,1148192.1564904691,1014453.4591567845,1136314.0577927397,987362.1802704284
2023-03-30,1159116.8194772815,1014607.856905785,1147545.1132431792,991630.3495344935
2023-03-31,1207751.6283313008,1021132.4984733738,1180238.5805130766,1004157.888724755
2023-04-03,1162730.807693224,1022901.7441334766,1162425.995857315,1014026.1992610791
2023-04-04,1154458.9300293676,1022468.8663797153,1159058.709541397,1008027.6688037869
2023-04-05,1124491.9776788694,1020833.9622504886,1136401.261482315,1010452.1902917525
2023-04-06,1134198.5143781644,1027793.5947406313,1145724.4341965483,1010529.7580040625
2023-04-10,1129345.3888078672,1022811.4002017977,1142194.8496170805,1013584.7234516549
2023-04-11,1126944.9130769712,1020336.2394152757,1142585.2057266997,1016550.3327808108
2023-04-12,1105091.0489641172,1018605.8702402498,1123622.2662735747,1015394.8332123252
2023-04-13,1133982.6413274747,1027675.3684473116,1151042.2251816557,1026958.9059698965
2023-04-14,1125312.3389345151,1033803.5421914217,1131492.102836685,1022636.6868637429
2023-04-17,1136889.3824754697,1029143.0265473101,1136655.182777481,1025675.9737311874
2023-04-18,1127143.7825456602,1028124.3013613513,1135310.3892746733,1025357.5688817201
2023-04-19,1114223.9704080564,1028384.5031392977,1128794.3918686674,1022954.8559450876
2023-04-20,1047358.9842306117,1029458.4827755358,1096435.2325211333,1019623.4523738372
2023-04-21,1054301.295439337,1028231.6583611529,1104249.637275772,1020297.6313201919
2023-04-24,1039097.1801820736,1029622.813087128,1100806.955482559,1022302.6034341279
2023-04-25,1021860.0960107784,1022908.4667508854,1080060.8252335356,1011904.0503902492
