date,a2c,ppo,td3,dji
2023-05-22,1178247.5937458347,993759.4866825568,1157321.6413989565,1004532.9958076891
2023-05-23,1161492.9330707858,992232.2160106818,1136472.0098071597,997559.7999318866
2023-05-24,1156037.2838703464,991653.1513229987,1126401.1435657046,989846.5279194842
2023-05-25,1192478.554439194,990927.969123841,1162404.2946277163,988782.0937883233
2023-05-26,1230601.3359485934,991045.3053510749,1181712.726939728,998701.3891811431
2023-05-30,1253491.913966782,990671.0696582649,1181900.035319855,997175.6157762352
2023-05-31,1253080.0809284518,990782.7504446418,1174865.9113879702,993116.278126695
2023-06-01,1282195.0721241306,991292.6576683967,1190944.5273852847,997742.6381109032
2023-06-02,1301523.5277820895,993075.988401673,1208621.5043445132,1018903.4165276518
2023-06-05,1308513.4209400485,993265.3046663825,1201560.475352814,1012870.6996925938
2023-06-06,1318030.4444538425,994232.1426808478,1196005.5680346987,1013185.2143680395
2023-06-07,1309925.364406235,994534.516672425,1184597.224193146,1015953.7215467662
2023-06-08,1339951.6087910007,994542.2986589362,1200896.0175586245,1021041.479746752
2023-06-09,1361276.7846332858,994026.940735108,1201577.9530444643,1022344.3343918144
2023-06-12,1388974.2376972507,995073.5672079474,1221594.1659961245,1028064.5405804683
2023-06-13,1418023.7838398288,995692.9749919439,1227829.429698517,1032464.3273989318
2023-06-14,1420690.640956528,994458.4044718023,1228066.2941089175,1025439.0267680518
2023-06-15,1429889.2194782565,994893.3725559087,1251889.3550830386,1038377.3919118096
2023-06-16,1434479.8591877292,993439.426505982,1239904.8928638003,1035089.8412113483
2023-06-20,1470874.2056843112,992017.9904569708,1217876.3812060854,1027688.6083091053
2023-06-21,1426675.5683857272,991004.0967302861,1206060.1692004702,1024599.8101359308
2023-06-22,1443802.7841602634,990865.2972482304,1205051.902873566,1024454.6948565181
2023-06-23,1425840.1390339206,990502.4841149907,1194221.9772143862,1017837.1551935414
2023-06-26,1371459.0383259128,991063.6271755375,1181373.4215198061,1017453.3246900738
2023-06-27,1410344.7512623142,991402.8535274662,1201736.9090991518,1023851.9536512878
2023-06-28,1417847.4544178317,991183.1651814579,1204547.4162707827,1021616.4003135244
2023-06-29,1414517.0562702487,991297.660285889,1204802.4574695132,1029757.3557001835
2023-06-30,1439307.8064380954,991616.3669705204,1216577.8748584292,1038363.599476642
2023-07-03,1482887.6253620456,992806.0538464359,1213987.2006335757,1038691.5529350715
2023-07-05,1497517.234782822,992106.985089722,1217128.7451892397,1034773.5582749838
2023-07-06,1476434.5665546726,991065.2327719119,1219176.8709521792,1023716.8585170822
2023-07-07,1471595.7330585788,990964.6026079714,1211608.2066760561,1018061.9600983672
2023-07-10,1461599.5601917575,990420.0144906618,1202688.3498340151,1024384.9074922511
2023-07-11,1472839.333736069,991830.274494568,1216465.6977649233,1033952.1421361133
2023-07-12,1501102.6866871188,992504.7149671022,1225750.7846484683,1036547.7133969696
2023-07-13,1530634.1520496677,992833.8722921144,1239261.106212189,1037987.5493212176
2023-07-14,1525418.6126209567,990911.6032709352,1232953.088481476,1041424.5770113583
2023-07-17,1543464.7584644626,987708.4341341555,1227946.0026050112,1043727.795800286
2023-07-18,1557284.0307422946,988118.9864638064,1254345.1749682925,1054790.507645312
2023-07-19,1559816.5671497653,989276.2086982424,1242380.4060168765,1058088.432143164
2023-07-20,1467124.104213364,988387.2986984255,1232546.1536975405,1063036.7334986774
2023-07-21,1447372.883220322,989432.3072780154,1223343.3227344058,1063112.5329500686
2023-07-24,1463729.1497608493,988801.7941257327,1232538.1418262026,1068651.669220625
2023-07-25,1460795.17785228,987740.160232239,1240004.9116626284,1069461.4148374302
2023-07-26,1463413.7678028415,987992.8689934695,1250101.8083606265,1071937.5695442283
2023-07-27,1461501.3283039401,987437.4447802737,1239231.0899158022,1064773.1657210598
2023-07-28,1510889.3193928073,988297.1454121097,1264544.8352160952,1070101.761058203
2023-07-31,1512212.928279526,991402.1267281497,1265338.2828479311,1073126.9018382959
2023-08-01,1501956.7078205417,991560.069846802,1264424.2067065737,1075274.042130113
2023-08-02,1456975.8756061862,988444.4889145511,1228002.2862048647,1064767.1536339354
2023-08-03,1466353.3343769382,987513.2380579837,1225486.0015063784,1062756.4052009976
2023-08-04,1457076.6244465183,988449.5109091799,1229202.0445971987,1058221.5232483284
2023-08-07,1464662.8637806247,989066.0796326906,1247956.6297412417,1070519.4242872524
2023-08-08,1455274.1351887058,990589.5634360964,1241330.7512622378,1065731.9167912996
2023-08-09,1417121.6375690768,989833.4683456423,1229308.4280505679,1059963.9675578347
2023-08-10,1436398.0530201267,994906.3669996951,1238528.1167102358,1061557.0527617228
2023-08-11,1410755.0832783054,991628.4325543216,1222959.3944201968,1064733.3209083534
2023-08-14,1422497.8970142673,991374.9141397708,1234947.372996857,1065524.9123797244
2023-08-15,1396493.6521412204,989253.5571066287,1220338.1897388003,1054623.3480464432
2023-08-16,1365027.737819321,988386.9098278811,1212734.9469104311,1049171.5638652816
2023-08-17,1336354.4777027438,987858.387825928,1195760.4336658022,1040392.3841709526
2023-08-18,1325153.0809589694,987907.1287901005,1198825.160899689,1041171.951468075
2023-08-21,1385479.6591755222,987806.9887632449,1215895.8955188296,1040056.2967122962
2023-08-22,1380929.555232651,987693.7203375858,1219542.8389087222,1034779.2167099242
2023-08-23,1404591.359920151,987743.4163651736,1227609.323649933,1040336.625009976
2023-08-24,1368963.1095386813,983486.0185110477,1189039.964000275,1029063.2543474758
2023-08-25,1384843.7101551364,984619.8837294925,1204845.75211673,1036531.6811646379
2023-08-28,1397238.9252277683,985645.3497938847,1215558.8748889468,1042962.1388223924
2023-08-29,1458537.1954151462,985954.3796924442,1228196.4273486636,1051795.0736486567
2023-08-30,1455867.9032245944,985797.9102050785,1232392.8469043276,1052928.7646658088
2023-08-31,1459229.345958359,985013.519115601,1221017.621898224,1047848.9046979273
2023-09-01,1420945.47913707,982332.1151692509,1216352.4184680483,1051343.577694025
2023-09-05,1450598.7963978122,981736.5821336674,1222822.4199023745,1045436.4073842104
2023-09-06,1431468.6158100436,981456.6868554081,1210304.3094287417,1039437.6411587956
2023-09-07,1426018.3382679294,980907.5858931278,1199419.3592944643,1041174.0733811778
2023-09-08,1418311.4718586276,982265.9865091557,1199172.7219043276,1043463.3818508765
2023-09-11,1490442.2699543308,983537.5608792729,1206180.4144702456,1046092.7858373146
2023-09-12,1470203.0028797458,985116.0328210454,1196075.0427356265,1045557.7100832484
2023-09-13,1486523.5854145358,984841.534636414,1200410.7564807436,1043431.4352702745
2023-09-14,1509155.3203235934,986217.9239508671,1208209.2024646304,1053437.9059263973
2023-09-15,1485063.357753403,987740.662513184,1190384.13492923,1044720.2617120468
2023-09-18,1465882.7241321872,986960.0288333745,1182086.9077258608,1044903.2177751245
2023-09-19,1460730.9049640964,982645.369469788,1173955.0627551577,1041687.1048157879
2023-09-20,1440350.9606739352,983517.994290833,1154966.4150805972,1039367.8537945288
2023-09-21,1412953.914104111,983758.1429808354,1146525.081035187,1028188.0830766703
2023-09-22,1391068.024791367,981649.5887949833,1136477.0013537905,1024971.6164651497
2023-09-25,1400753.8890186618,981305.2333887944,1140014.0224109194,1026270.4630521291
2023-09-26,1386113.9338184665,979922.2109868778,1122530.3096118472,1014561.2750151452
2023-09-27,1378231.51479686,979704.3950525516,1124098.4313464663,1012490.7593631478
2023-09-28,1402993.4059406589,980038.5820075687,1118108.742198517,1015993.5663594726
2023-09-29,1411474.7627979587,981384.4647846073,1126465.518321564,1011200.0467763955
2023-10-02,1431154.0897022556,982296.1482446903,1133710.4123950503,1008962.3715255294
2023-10-03,1399149.5963856052,979144.5090159916,1114681.1551318667,995956.3409306075
2023-10-04,1440785.4759785007,978816.6976441044,1121198.901774933,999794.1744290374
2023-10-05,1443789.6286426852,981043.7260770878,1124922.0068774722,999492.9806525143
2023-10-06,1469911.7060962985,984244.3686400761,1146612.757609894,1008184.5724893259
2023-10-09,1474722.781215317,986902.7472500615,1155387.435344269,1014131.8233799695
2023-10-10,1491665.4320789645,987342.4915885625,1163347.0780444643,1018195.4048557151
2023-10-11,1502675.464748032,987128.107851685,1176627.50602298,1020174.206708051
2023-10-12,1487881.3446461032,986360.2346768803,1165196.973826935,1014931.313083445
2023-10-13,1450803.5201832126,986359.5709418339,1144971.175792267,1016112.7471454078
2023-10-16,1472964.1245991061,988467.122233643,1157276.6703296206,1025596.2841057746
2023-10-17,1470703.2525593112,989229.8789493412,1154435.369212677,1025991.9030153682
2023-10-18,1421191.5791279147,986849.0469704594,1145308.2186694643,1015955.489807685
2023-10-19,1360169.8856464694,984597.8923574223,1139552.1590991518,1008383.5607847354
2023-10-20,1330561.0596577,983648.2778054203,1124012.560924103,999725.6837894445
2023-10-23,1346188.6801868747,984362.8756162113,1134149.0754199526,993965.5149040229
2023-10-24,1356407.724010117,983499.6451791385,1138966.0229297183,1000151.1273665373
2023-10-25,1314324.306834824,980336.6717988284,1141793.105632355,996968.8471327826
2023-10-26,1275588.8500629733,979029.4379191287,1117485.2408862612,989375.1095584994
2023-10-27,1292126.974513657,978299.3609257815,1121488.1143909,978308.3896553906
2023-10-30,1285438.1508442233,980497.6694924929,1143160.9376330874,993740.7099991972
2023-10-31,1292572.7784839938,981986.46139386,1153526.820109894,997480.1103064738
2023-11-01,1323689.426829941,981130.6083171389,1174116.6618457339,1004170.8559714936
2023-11-02,1363126.8436390231,984798.4335266725,1188886.5569568179,1021206.5174325182
2023-11-03,1382770.2126270602,987753.1432448733,1208145.8483386538,1027913.4132139309
2023-11-06,1383362.8886066745,986000.8730142214,1210486.7122302554,1028955.7440836052
2023-11-07,1397320.281871445,986955.57875824,1216204.9083362124,1030668.12795749
2023-11-08,1400583.769435532,986803.3602781985,1222655.1120410464,1029450.975024965
2023-11-09,1391430.3014179538,996682.7747084963,1231904.029826691,1022801.8424335703
2023-11-10,1413820.1425892184,993163.7713587648,1252637.0983081362,1034606.398676115
2023-11-13,1439112.2731281589,995160.8833574831,1264064.9780383608,1036259.2510990625
2023-11-14,1489496.78722728,997956.2850388796,1280447.6924853823,1051041.4408450117
2023-11-15,1501022.6642719577,1002884.1377612917,1286621.1606555483,1055975.9497653577
2023-11-16,1485945.4155842136,1003887.4440530398,1296496.4465442202,1054595.5274079852
2023-11-17,1487644.1825214694,1003260.6595993044,1286866.6876941225,1054650.2256124106
2023-11-20,1504499.719524033,1004797.1847410281,1321279.974986603,1060799.2940159338
2023-11-21,1509019.6702228854,1003778.6591959231,1312643.434764435,1058905.604455829
2023-11-22,1496464.4852253268,1004870.7636420901,1322981.6309619448,1064480.813249131
2023-11-24,1493811.4842182468,1006622.7743422855,1322457.2422595522,1068015.2131738737
2023-11-27,1490431.2167316745,1005039.301178223,1322564.2262073061,1066304.7154449695
2023-11-28,1510769.8423115085,1000269.3355056156,1329866.5734668276,1068824.9587906792
2023-11-29,1497151.416774399,1000268.6076396487,1327283.8796191714,1069230.59784548
2023-11-30,1475984.294322617,1000610.2476325686,1338179.1896777651,1084937.470167965
2023-12-01,1470068.2915912936,1000410.444174866,1334162.8810840151,1093828.2860683084
2023-12-04,1448813.0469013522,999373.6276666872,1323132.402934601,1092589.2067003886
2023-12-05,1455416.4730488132,997145.7093204958,1327621.5154834292,1090178.4776475905
2023-12-06,1452526.6953083347,998446.7174443972,1325242.8003039858,1088062.1050957625
2023-12-07,1479653.1371876071,1000011.1152451785,1333330.1627307436,1089961.806742992
2023-12-08,1496610.1566883395,1001438.8913671877,1355394.6578174136,1093899.8416934942
2023-12-11,1471586.9213062595,1000283.0492278445,1353560.7410083315,1098639.606144636
2023-12-12,1478778.698100693,998168.097359009,1359875.3006396792,1103860.80910197
2023-12-13,1491816.6400562595,1001474.2187420046,1367849.4983020327,1119321.0679682952
2023-12-14,1520243.0637317966,1003567.799253174,1364832.9518847964,1124092.661115978
2023-12-15,1529850.8554188083,1002657.6240532838,1387900.7066455386,1125807.049018904
2023-12-18,1543957.6068531345,1001515.3429014893,1385463.1556506655,1125832.9835123816
2023-12-19,1564045.014430649,1003558.8037910768,1393159.738872101,1133434.972970953
2023-12-20,1525445.230723984,998455.2254108278,1375201.6561084292,1119072.4504830947
2023-12-21,1554820.4571338962,999899.2041016847,1386487.686870148,1128800.4789865178
2023-12-22,1545844.87417186,997964.3324502566,1383439.9875293276,1128245.716594221
2023-12-26,1558675.4661518405,997827.6712689821,1388481.7750964663,1133054.9147574457
2023-12-27,1572540.2430683444,996715.4834186403,1385429.724620392,1136410.484561255
2023-12-28,1554927.1930652927,996753.9286082155,1384668.2016101382,1138027.5002295792
