date,a2c,ppo,td3,dji
2023-05-26,1426857.030020191,1013320.9274378193,1416524.5320622423,998701.3891811431
2023-05-30,1430348.795923664,1017831.5226739872,1425861.6304852464,997175.6157762352
2023-05-31,1414798.0936722297,1015840.321025519,1421683.6809803941,993116.278126695
2023-06-01,1440347.003026371,1021343.6527865512,1455672.375236223,997742.6381109032
2023-06-02,1447887.620313053,1029886.5031873919,1462895.6825100877,1018903.4165276518
2023-06-05,1445872.2720502662,1029716.4210377566,1453475.9004780748,1012870.6996925938
2023-06-06,1437158.289227848,1032603.4434231861,1451296.657394121,1013185.2143680395
2023-06-07,1400981.1830495642,1034006.4656748493,1430368.7293469408,1015953.7215467662
2023-06-08,1415318.492730503,1039821.532922385,1441536.472980211,1021041.479746752
2023-06-09,1421199.88232172,1043891.5928766087,1444542.7989041307,1022344.3343918144
2023-06-12,1444082.5205510901,1048034.5012892217,1467192.8718640306,1028064.5405804683
2023-06-13,1455508.0115598487,1053970.527826415,1472674.3521153429,1032464.3273989318
2023-06-14,1472684.6157811927,1051631.8989675664,1482545.3908459642,1025439.0267680518
2023-06-15,1505885.253880863,1054455.1604758748,1510095.9372479417,1038377.3919118096
2023-06-16,1488365.7611707496,1055578.5812906865,1506104.4979588487,1035089.8412113483
2023-06-20,1481995.8520101355,1060294.9794748754,1515316.135619829,1027688.6083091053
2023-06-21,1464556.5516103553,1052143.7788729009,1504230.9332196214,1024599.8101359308
2023-06-22,1487382.615952854,1052104.338629607,1512816.32657213,1024454.6948565181
2023-06-23,1472018.7445501136,1046484.6265642614,1517692.3181988695,1017837.1551935414
2023-06-26,1444063.5610288428,1038953.9486164693,1487020.4230229356,1017453.3246900738
2023-06-27,1471808.603490238,1044380.6194259558,1516803.1486203172,1023851.9536512878
2023-06-28,1474286.4299253272,1046020.957635169,1512165.7945820787,1021616.4003135244
2023-06-29,1470920.0956243323,1055113.9567169943,1513881.7968518236,1029757.3557001835
2023-06-30,1500647.8143552588,1062307.0808265447,1544782.502528856,1038363.599476642
2023-07-03,1491186.0762418553,1073842.913840888,1541887.79317827,1038691.5529350715
2023-07-05,1490902.015046482,1073127.090917838,1556817.7241703966,1034773.5582749838
2023-07-06,1498803.8502553748,1065957.0876454609,1548579.5851437547,1023716.8585170822
2023-07-07,1487029.5104192542,1067766.2080404041,1545983.8560788133,1018061.9600983672
2023-07-10,1468239.5370191382,1065323.756350272,1550776.7032505968,1024384.9074922511
2023-07-11,1470704.6933645057,1071284.5601371299,1565086.943984697,1033952.1421361133
2023-07-12,1494543.8912023352,1075183.5936322012,1600438.6144330003,1036547.7133969696
2023-07-13,1519274.0082906531,1081680.7428702307,1618448.9841916063,1037987.5493212176
2023-07-14,1523584.59275568,1084816.1944087362,1608749.97859926,1041424.5770113583
2023-07-17,1535292.7704366492,1095167.5626069554,1630771.5298153856,1043727.795800286
2023-07-18,1575681.5995534705,1097088.2032090903,1636680.9357525804,1054790.507645312
2023-07-19,1565804.984349613,1098982.7972652044,1649524.8382718065,1058088.432143164
2023-07-20,1531410.8751310157,1084243.3289307393,1613383.3052403429,1063036.7334986774
2023-07-21,1514563.0459722327,1080553.288355117,1585461.0374295213,1063112.5329500686
2023-07-24,1520286.6173681067,1091096.4786322622,1588451.1910016038,1068651.669220625
2023-07-25,1542210.478730564,1086260.4427827368,1597199.8446995714,1069461.4148374302
2023-07-26,1508739.6377881812,1087300.0676020116,1610488.9159275987,1071937.5695442283
2023-07-27,1491971.8258603856,1078508.165586478,1636085.841792772,1064773.1657210598
2023-07-28,1523534.0462049292,1089108.9706091222,1678804.7940556505,1070101.761058203
2023-07-31,1516631.7708257483,1093979.4907894658,1666107.4013516405,1073126.9018382959
2023-08-01,1516186.811265354,1087502.3060888434,1671723.0691563585,1075274.042130113
2023-08-02,1476602.3819631385,1076315.9608792868,1635532.4156872728,1064767.1536339354
2023-08-03,1472362.0903219031,1081541.711617011,1632341.4814831712,1062756.4052009976
2023-08-04,1457937.2567876624,1084202.4205137854,1605250.7527157762,1058221.5232483284
2023-08-07,1462216.6400045203,1086251.5884166097,1615376.95024843,1070519.4242872524
2023-08-08,1449525.4309934424,1082405.8672773351,1604462.3463246324,1065731.9167912996
2023-08-09,1426740.708531742,1071549.888106368,1573437.5702130296,1059963.9675578347
2023-08-10,1427680.4357847022,1075247.0745956565,1573292.2311818101,1061557.0527617228
2023-08-11,1415974.6170217246,1074362.2482839879,1561952.2665860155,1064733.3209083534
2023-08-14,1439218.7973539084,1074567.4051373815,1584254.0686299303,1065524.9123797244
2023-08-15,1429342.158712551,1058486.258590247,1561341.7400776842,1054623.3480464432
2023-08-16,1422204.8118688315,1050460.6943673086,1538603.2266766527,1049171.5638652816
2023-08-17,1405402.3887311667,1041864.7771032705,1507066.892108629,1040392.3841709526
2023-08-18,1404676.4427282065,1039878.3790498342,1504446.6279522874,1041171.951468075
2023-08-21,1437035.7999326438,1051975.0550935124,1533284.882480333,1040056.2967122962
2023-08-22,1435777.9122449607,1045309.9589715261,1521025.9611699083,1034779.2167099242
2023-08-23,1462251.6810628623,1050916.0518912955,1551359.3127133348,1040336.625009976
2023-08-24,1433070.7378870277,1042208.0267480002,1522529.1954647996,1029063.2543474758
2023-08-25,1440648.3140360145,1048642.8409986792,1521492.6405903795,1036531.6811646379
2023-08-28,1449725.741449955,1050370.4435983878,1539510.5283772447,1042962.1388223924
2023-08-29,1478914.164469364,1066706.4042882146,1574195.3679005601,1051795.0736486567
2023-08-30,1487806.882753971,1065046.2060408546,1575196.6259686449,1052928.7646658088
