date,a2c,ppo,td3,dji
2023-08-18,1441962.1281405715,1174763.8262134627,1466527.304397686,1041171.951468075
2023-08-21,1472352.035081108,1207369.1038048933,1508174.836376293,1040056.2967122962
2023-08-22,1477591.7102520065,1207422.351249199,1512803.2337609367,1034779.2167099242
2023-08-23,1502044.9497844772,1224188.9505478134,1535053.8381310538,1040336.625009976
2023-08-24,1466212.732072075,1196226.3365788802,1491670.74272929,1029063.2543474758
2023-08-25,1485364.1020366745,1217324.147296646,1514058.7602616386,1036531.6811646379
2023-08-28,1490758.4549114304,1221701.586654518,1526503.5191117362,1042962.1388223924
2023-08-29,1530497.5612194138,1265137.8441542129,1575584.8351632194,1051795.0736486567
2023-08-30,1538289.2207653122,1270130.1510550764,1578995.5900155143,1052928.7646658088
2023-08-31,1542590.5469677048,1273492.6257271194,1576326.4492074088,1047848.9046979273
2023-09-01,1533771.0358593063,1253408.715685173,1554652.7914467887,1051343.577694025
2023-09-05,1552839.6228191452,1269525.7939617003,1579756.3262902335,1045436.4073842104
2023-09-06,1532559.8368694382,1246201.0548097074,1558084.1825295524,1039437.6411587956
2023-09-07,1523705.2649395065,1237278.993281021,1547419.0561677055,1041174.0733811778
2023-09-08,1532200.4302837448,1234579.7381693267,1543382.673576458,1043463.3818508765
2023-09-11,1572378.1798717575,1288778.8293676605,1596793.697277172,1046092.7858373146
2023-09-12,1545560.3326274948,1273814.6319333953,1572646.276725872,1045557.7100832484
2023-09-13,1561575.6781475144,1281985.1523281096,1583283.1270104484,1043431.4352702745
2023-09-14,1575136.3380138474,1297956.5980121917,1603269.5918236808,1053437.9059263973
2023-09-15,1549145.8069011765,1287396.7069535065,1580195.3633881644,1044720.2617120468
2023-09-18,1543385.0103313522,1276485.5117978668,1566978.5397950248,1044903.2177751245
2023-09-19,1541583.4063121872,1274919.643008194,1567900.9821129874,1041687.1048157879
2023-09-20,1508015.2542278366,1257683.1251248932,1540289.7062455253,1039367.8537945288
2023-09-21,1483054.2165996628,1232435.8301648712,1517234.9968758659,1028188.0830766703
2023-09-22,1468951.620686821,1211759.8157391662,1498676.456096752,1024971.6164651497
2023-09-25,1478311.6018879928,1221906.8338034896,1507297.770816906,1026270.4630521291
2023-09-26,1447730.5085728683,1198737.3419029082,1486363.4966240958,1014561.2750151452
2023-09-27,1446351.9345295944,1191042.8921139145,1480737.0810662345,1012490.7593631478
2023-09-28,1456456.8974812545,1204756.1549247664,1494446.5610161857,1015993.5663594726
2023-09-29,1464184.7713063278,1210372.7856308974,1500539.3173943595,1011200.0467763955
2023-10-02,1488958.1198628463,1219085.6744782485,1517527.4873505668,1008962.3715255294
2023-10-03,1456782.7497151413,1197905.0076443253,1491908.6715737418,995956.3409306075
2023-10-04,1490226.8935292282,1229740.859072952,1526143.7721177177,999794.1744290374
2023-10-05,1489979.3640187301,1230360.1338877105,1526530.1012879447,999492.9806525143
2023-10-06,1515834.0134175338,1243611.4677205123,1552256.0763550834,1008184.5724893259
2023-10-09,1523734.0316212692,1245722.528161499,1559986.6065407828,1014131.8233799695
2023-10-10,1525134.9263203659,1254912.0634994963,1572515.2362099723,1018195.4048557151
2023-10-11,1541445.904683403,1260594.9894025573,1587038.3555718497,1020174.206708051
2023-10-12,1534979.1828358688,1255005.0893771057,1570908.0358697013,1014931.313083445
2023-10-13,1512509.7675679245,1238060.5890008316,1536871.585544689,1016112.7471454078
2023-10-16,1530860.7116292038,1247329.9113580093,1554709.804962261,1025596.2841057746
2023-10-17,1527639.6053212204,1244260.908461235,1556395.4961243705,1025991.9030153682
2023-10-18,1503141.9035847702,1212357.4420458297,1523452.296646221,1015955.489807685
2023-10-19,1484097.8194783248,1171250.227476738,1480555.4340745048,1008383.5607847354
2023-10-20,1456034.8853037034,1143580.5208422164,1451939.0154000358,999725.6837894445
2023-10-23,1464666.3101389084,1143093.4087740402,1462919.9949303702,993965.5149040229
2023-10-24,1478102.5586130295,1154541.3523546676,1473539.7033539847,1000151.1273665373
2023-10-25,1459475.6826593552,1130137.0160891037,1442820.5494233207,996968.8471327826
2023-10-26,1415470.5913965378,1108515.5687166671,1403324.488708599,989375.1095584994
2023-10-27,1434369.1000806503,1117300.1997024077,1416360.7590447501,978308.3896553906
2023-10-30,1453723.9533521347,1114882.0298076551,1420692.018837078,993740.7099991972
2023-10-31,1459081.0624524765,1125514.1891806182,1430234.924015148,997480.1103064738
2023-11-01,1492560.604192894,1144991.9423564377,1462670.232925518,1004170.8559714936
2023-11-02,1516743.1663877182,1180519.895351738,1493732.5399285392,1021206.5174325182
2023-11-03,1528442.4088880233,1185737.549173332,1509685.359687908,1027913.4132139309
2023-11-06,1542138.86948983,1192085.7671096113,1514183.7090874747,1028955.7440836052
2023-11-07,1561631.6653272323,1206437.943126335,1527315.2514420585,1030668.12795749
2023-11-08,1568577.754911583,1208382.6836666183,1533044.417350872,1029450.975024965
2023-11-09,1547698.6777631454,1186657.5846174697,1517324.0529061393,1022801.8424335703
2023-11-10,1583098.8321363144,1209222.6411110533,1548377.8638001517,1034606.398676115
2023-11-13,1580917.0872022323,1220094.8082422637,1566979.9906350211,1036259.2510990625
2023-11-14,1610951.0131360702,1258606.5325864104,1607023.8918610648,1051041.4408450117
2023-11-15,1614532.2068463974,1268635.0285821075,1616880.946495159,1055975.9497653577
2023-11-16,1624110.3140546493,1258211.3316847382,1612093.3847809867,1054595.5274079852
2023-11-17,1613827.3501264267,1265071.2182369537,1607693.4285584525,1054650.2256124106
2023-11-20,1634836.2011853866,1273135.4553550566,1633856.7609330253,1060799.2940159338
2023-11-21,1628047.2330457382,1277123.9791266937,1635636.2030755118,1058905.604455829
2023-11-22,1638406.482191246,1271464.827328415,1635692.7174683646,1064480.813249131
2023-11-24,1634101.3464337997,1272092.64612294,1631640.231159313,1068015.2131738737
2023-11-27,1637697.4312421493,1273381.3047196807,1629131.52599345,1066304.7154449695
2023-11-28,1655969.6343518905,1291056.8370123443,1654712.5406380729,1068824.9587906792
2023-11-29,1640490.3782025985,1284934.4484940032,1640376.7489052848,1069230.59784548
2023-11-30,1633855.9313794784,1281570.8323068847,1633164.9796258048,1084937.470167965
2023-12-01,1626690.446897667,1284367.1960980224,1627650.5853615836,1093828.2860683084
2023-12-04,1603804.9148694687,1273725.9221798705,1608713.5718422965,1092589.2067003886
2023-12-05,1624497.2190686874,1288836.2027737426,1619517.45725642,1090178.4776475905
2023-12-06,1611353.3587629013,1281944.7700344848,1616728.883163555,1088062.1050957625
2023-12-07,1635117.8583051376,1295941.2106777953,1642100.29659663,1089961.806742992
2023-12-08,1642473.7389051132,1304632.2503277587,1660154.903942211,1093899.8416934942
2023-12-11,1624728.6894513778,1291301.6456600951,1642252.9299813346,1098639.606144636
2023-12-12,1631663.8852369003,1293572.3632962035,1649799.5147248344,1103860.80910197
2023-12-13,1640553.8214856796,1307160.103309326,1660840.6364632682,1119321.0679682952
2023-12-14,1632184.0883619003,1330890.224845581,1676154.7260247306,1124092.661115978
2023-12-15,1647547.8969403915,1339928.167258911,1693285.0383454398,1125807.049018904
2023-12-18,1658456.5480786972,1342201.5661026915,1699888.7106743888,1125832.9835123816
2023-12-19,1666636.359724205,1356676.0160899353,1718711.9929734305,1133434.972970953
2023-12-20,1649548.616880577,1328505.911975067,1692354.144794567,1119072.4504830947
2023-12-21,1667150.1621991806,1345555.258469452,1715726.4894791679,1128800.4789865178
2023-12-22,1666778.2237073593,1338949.4109055174,1710449.6825486259,1128245.716594221
2023-12-26,1669801.1670362167,1346578.9616100006,1720264.306690319,1133054.9147574457
2023-12-27,1671316.6828138046,1356390.1418806456,1728135.3820344047,1136410.484561255
2023-12-28,1666777.359861534,1344423.800050888,1715366.8305779533,1138027.5002295792
